reporter_status,cell_soma_location,species,id,name,structure_layer_name,structure_area_id,structure_area_abbrev,transgenic_line,dendrite_type,apical,reconstruction_type,disease_state,donor_id,structure_hemisphere,normalized_depth
positive,"[10038.6356921108, 2074.47513470629, 9220.72661062253]",Mus musculus,510946335,Nr5a1-Cre;Ai14-237785.03.01.01,2/3,425,VISpl,Nr5a1-Cre,spiny,intact,,,508419036,left,0.361016052103078
,"[317.0, 268.0, 88.0]",Homo Sapiens,539659702,H16.06.011.01.01.05.04,5,12141,MTG,,spiny,truncated,,epilepsy,539522943,right,
positive,"[8640.57620175548, 1142.68670446725, 8553.63473706584]",Mus musculus,563535101,Chat-IRES-Cre-neo;Ai14-292721.04.01.01,4,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,,,562377319,left,
,"[326.0, 243.0, 108.0]",Homo Sapiens,587784061,H17.03.005.11.10.05,5,12141,MTG,,spiny,truncated,,epilepsy,587641390,right,
positive,"[9544.0, 1990.3387531905, 9297.70760657127]",Mus musculus,501895840,Rorb-IRES2-Cre-D;Ai14-228834.03.01.01,4,409,VISl,Rorb-IRES2-Cre,spiny,intact,,,501715344,left,0.447026621925835
positive,"[9275.38039740521, 809.409778712084, 4168.3883551718]",Mus musculus,580612566,Esr2-IRES2-Cre;Ai14-311706.04.02.01,5,385,VISp,Esr2-IRES2-Cre,spiny,intact,,,579672302,right,
positive,"[8730.8205342095, 1182.35416508806, 7337.52173279089]",Mus musculus,588189066,Pvalb-IRES-Cre;Ai14-316467.04.01.01,6b,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,587251290,left,
positive,"[8400.0, 1268.37446713693, 3237.38606445279]",Mus musculus,566976438,Chrna2-Cre_OE25;Ai14(IVSCC)-294915.02.02.01,5,385,VISp,Chrna2-Cre_OE25,aspiny,NA,,,565092405,right,
positive,"[8698.82910531368, 574.609597834958, 3321.51368065438]",Mus musculus,527869035,Ndnf-IRES2-dgCre;Ai14-256187.05.02.01,1,385,VISp,Ndnf-IRES2-dgCre,sparsely spiny,NA,full,,526928924,right,0.0240655577418473
positive,"[8484.6199431134, 1260.36930814245, 3913.8592052637]",Mus musculus,593618144,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-324649.05.02.01,6a,385,VISp,Chrna2-Cre_OE25|Pvalb-T2A-Dre,aspiny,NA,,,592585301,right,
positive,"[8901.14824078007, 1328.17977868976, 3571.18333900875]",Mus musculus,565870964,Oxtr-2A-Cre;Ai14-293837.03.02.01,6a,385,VISp,Oxtr-T2A-Cre,spiny,intact,,,563340157,right,
positive,"[8658.91405220501, 1047.35515097987, 3813.62522085627]",Mus musculus,473111617,Rorb-IRES2-Cre-D;Ai14-181713.03.02.01,6a,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,471148549,right,0.547248716081117
positive,"[9202.91022182592, 1285.27168229471, 3230.71535101761]",Mus musculus,566720165,Nos1-CreERT2;Ai14-294359.03.02.01,5,385,VISp,Nos1-CreERT2,spiny,intact,,,565087362,right,
positive,"[9944.92203100324, 1985.49777483421, 9187.61863241063]",Mus musculus,555734606,Ndnf-IRES2-dgCre;Ai14-278511.04.01.02,2/3,425,VISpl,Ndnf-IRES2-dgCre,aspiny,NA,,,554221045,left,
positive,"[9414.0, 1742.64215637418, 9046.03021489807]",Mus musculus,395785266,Scnn1a-Tg3-Cre;Ai14-177300.03.01.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,339692419,left,0.506350700326779
positive,"[8977.0, 1673.41807739976, 8378.0224855237]",Mus musculus,507918877,Ntsr1-Cre;Ai14-235626.04.01.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,506540041,left,0.917964113360421
positive,"[8620.0, 520.061065632796, 7566.13607893156]",Mus musculus,569295876,Htr3a-Cre_NO152;Ai14-297482.04.01.01,2/3,533,VISpm,Htr3a-Cre_NO152,aspiny,NA,,,567965289,left,
positive,"[9236.69958653798, 1202.41949368946, 7525.90557763732]",Mus musculus,580895033,Chrna2-Cre_OE25;Pvalb-T2A-Dre;Ai66-309757.02.01.01,6a,385,VISp,Chrna2-Cre_OE25|Pvalb-T2A-Dre,aspiny,NA,,,579672316,left,0.81362058853003
positive,"[8880.00000000001, 1384.82569699063, 3396.46548103323]",Mus musculus,497611660,Rorb-IRES2-Cre-D;Ai14-226102.05.02.01,6a,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,497082774,right,0.798509044413438
,"[92.0, 260.0, 67.0]",Homo Sapiens,529988599,H16.06.010.01.01.05.02,3,12142,ITG,,spiny,truncated,,epilepsy,529678110,left,
positive,"[9396.04120170065, 1659.99778508071, 8909.74743565382]",Mus musculus,422055317,Nr5a1-Cre;Ai14-178521.02.01.01,4,385,VISp,Nr5a1-Cre,spiny,truncated,,,397332003,left,0.569473613796498
,"[312.0, 280.0, 89.0]",Homo Sapiens,545604343,H16.03.010.13.05.01,3,12141,MTG,,aspiny,NA,full,epilepsy,545510854,right,0.182179858283014
positive,"[9210.00000000001, 1198.56911692355, 8310.02800796257]",Mus musculus,502978383,Nr5a1-Cre;Ai14-231294.04.02.01,4,385,VISp,Nr5a1-Cre,spiny,intact,dendrite-only,,502186500,right,0.409291908369179
positive,"[9512.54291843818, 1875.18525721739, 8942.65510974341]",Mus musculus,480735016,Pvalb-IRES-Cre;Ai14-197722.03.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,480152166,left,0.584385511236703
negative,"[9121.75286866176, 2055.90156557449, 8762.34151624658]",Mus musculus,522676397,Ntsr1-Cre;Ai14-248468.06.01.01,6b,385,VISp,Ntsr1-Cre_GN220,aspiny,NA,,,520637517,left,0.952940489397376
positive,"[8709.35966923039, 1238.60928324432, 7888.83695285891]",Mus musculus,490276212,Sst-IRES-Cre;Ai14-214084.03.01.01,6a,385,VISp,Sst-IRES-Cre,aspiny,NA,,,489768888,left,0.774807568737979
positive,"[8603.82952788547, 1038.40489238997, 8284.8731992104]",Mus musculus,485061364,Sst-IRES-Cre;Ai14-202726.05.01.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,484776075,left,0.376068357300119
positive,"[8700.0, 965.524281699654, 3407.27671303456]",Mus musculus,579672464,Pvalb-IRES-Cre;Ai14-310799.03.02.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,578230819,right,
,"[70.0, 249.0, 103.0]",Homo Sapiens,505689242,H16.06.003.01.03.03,3,12141,MTG,,spiny,intact,,epilepsy,504919864,left,
positive,"[8100.0, 1034.04637694028, 4177.20464494434]",Mus musculus,572295788,Pvalb-IRES-Cre;Ai14-301432.05.02.01,6a,533,VISpm,Pvalb-IRES-Cre,aspiny,NA,,,570930910,right,
positive,"[9220.07680158674, 977.637006612722, 3254.52650065757]",Mus musculus,583804033,Htr3a-Cre_NO152;Ai14-314135.03.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,581538789,right,
positive,"[9576.47280504584, 2041.33391650483, 8406.19642247708]",Mus musculus,526946778,Ctgf-2A-dgCre;Ai14(IVSCC)-255099.05.01.01,6b,385,VISp,Ctgf-T2A-dgCre,spiny,intact,,,525483216,left,
positive,"[9460.00000000001, 1926.69480539597, 8890.9120063002]",Mus musculus,554447280,Nkx2-1-CreERT2;Ai14(BT)-278732.02.01.01,5,385,VISp,Nkx2-1-CreERT2,aspiny,NA,,,554253176,left,
positive,"[8860.13330470803, 1165.02107673807, 3323.601359939]",Mus musculus,396608557,Pvalb-IRES-Cre;Ai14-177452.03.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,385580004,right,0.631947917625986
positive,"[9078.35443035825, 1820.0037815268, 9166.35542981764]",Mus musculus,565858209,Oxtr-2A-Cre;Ai14-293837.02.01.01,5,409,VISl,Oxtr-T2A-Cre,spiny,intact,,,563340157,left,
positive,"[8412.0, 1267.13729319703, 8582.12717222066]",Mus musculus,513877604,Scnn1a-Tg3-Cre;Ai14-241666.06.01.01,5,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,512321708,left,
positive,"[8540.0, 628.289764392602, 3408.12801803329]",Mus musculus,574992320,Pvalb-IRES-Cre;Ai14-305768.04.02.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,573111126,right,0.242932323760807
positive,"[8990.71936551716, 1265.56664250571, 3437.1883237858]",Mus musculus,514824979,Htr3a-Cre_NO152;Ai14-241983.05.02.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,514081111,right,0.60874863985174
positive,"[8963.0, 997.521910716619, 2734.92468139983]",Mus musculus,609713212,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-344140.04.02.01,2/3,385,VISp,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,,,607118013,right,
,"[70.0, 260.0, 108.0]",Homo Sapiens,528605746,H16.06.009.01.01.05.01,5,12141,MTG,,spiny,intact,,epilepsy,528574320,left,
negative,"[8525.93708929731, 1313.95696759249, 2864.98975423871]",Mus musculus,478891084,Scnn1a-Tg2-Cre;Ai14-193643.05.02.01,5,385,VISp,Scnn1a-Tg2-Cre,aspiny,NA,,,478593981,right,0.486170959836331
positive,"[8307.41481716591, 842.607368238841, 3600.75290661461]",Mus musculus,505847801,Scnn1a-Tg2-Cre;Ai14-235180.06.02.01,4,385,VISp,Scnn1a-Tg2-Cre,spiny,intact,,,504923442,right,0.519454258487864
positive,"[9076.20482909654, 790.085284671482, 3011.69998720323]",Mus musculus,584681388,Oxtr-T2A-Cre;Ai14-314784.02.02.02,1,385,VISp,Oxtr-T2A-Cre,aspiny,NA,,,583088556,right,
positive,"[8434.22579933077, 418.322457507795, 4923.57471296097]",Mus musculus,592723092,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-323433.05.02.01,2/3,879,RSPd,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,NA,,,591522537,right,
positive,"[9302.83982831063, 1769.13594982651, 8787.09413023205]",Mus musculus,396939115,Gad2-IRES-Cre;Ai14-177637.03.01.01,5,385,VISp,Gad2-IRES-Cre,aspiny,NA,,,385562205,left,0.706609183949728
positive,"[8617.64837926385, 1279.31602842416, 2967.64284948619]",Mus musculus,591627904,Vip-IRES-Cre;Ai14-319672.05.02.01,5,385,VISp,Vip-IRES-Cre,aspiny,NA,,,589751715,right,
positive,"[9000.0, 1430.44307194162, 2034.69694877889]",Mus musculus,578483845,Htr3a-Cre_NO152;Ai14-308439.03.02.01,2/3,409,VISl,Htr3a-Cre_NO152,aspiny,NA,,,575905368,right,
positive,"[8429.21381662727, 1140.87934451706, 8308.56868803252]",Mus musculus,596282602,Htr3a-Cre_NO152;Ai14-325535.05.01.01,5,385,VISp,Htr3a-Cre_NO152,spiny,intact,,,593697242,left,
positive,"[9549.8568626255, 1283.83746300346, 3302.20820982103]",Mus musculus,562384889,Chrna2-Cre_OE25;Ai14(IVSCC)-290476.03.02.01,5,385,VISp,Chrna2-Cre_OE25,aspiny,NA,,,562296788,right,
positive,"[9125.0, 1014.84293148885, 7977.68313456504]",Mus musculus,476266853,Scnn1a-Tg3-Cre;Ai14-187854.03.01.01,4,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,475849760,left,0.43007282471668
positive,"[8411.29797683914, 1403.04299374189, 3422.05736925354]",Mus musculus,579981789,Ndnf-IRES2-dgCre;Ai14-311161.05.02.01,6b,385,VISp,Ndnf-IRES2-dgCre,spiny,intact,,,578230837,right,
positive,"[8801.07095919692, 857.702856946762, 3658.65881560071]",Mus musculus,486132712,Rbp4-Cre_KL100;Ai14-205727.02.02.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,485955768,right,0.501279208571637
,"[88.0, 272.0, 74.0]",Homo Sapiens,541548139,H16.03.007.01.01.08.04,5,12141,MTG,,spiny,intact,,epilepsy,541516760,left,
positive,"[9151.44920646303, 963.795858451525, 3871.9509569784]",Mus musculus,567266985,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.02.01,5,385,VISp,Chrna2-Cre_OE25,sparsely spiny,NA,,,566650243,right,
negative,"[9458.18432547947, 1778.79400935942, 8272.23675185025]",Mus musculus,509875338,Ctgf-2A-dgCre;Ai14(IVSCC)-237291.04.01.01,6a,385,VISp,Ctgf-T2A-dgCre,spiny,truncated,,,508418849,left,
positive,"[8184.42334763037, 1078.73561019516, 8412.160982716]",Mus musculus,488708322,Pvalb-IRES-Cre;Ai14-213181.05.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,488425889,left,0.456111425989878
positive,"[9209.63845492061, 1547.97274678004, 8556.59]",Mus musculus,478396248,Sst-IRES-Cre;Ai14-192340.03.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,dendrite-only,,478055660,left,0.577065348382783
positive,"[9351.33869899615, 1554.95534016331, 2910.52365678101]",Mus musculus,477862382,Rbp4-Cre_KL100;Ai14-191180.03.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,truncated,,,477490370,right,0.636527982542901
negative,"[7937.42293628, 1036.02756656, 8237.36496456]",Mus musculus,479728896,Rbp4-Cre_KL100;Ai14-196624.06.02.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,478595246,right,0.481762125524301
negative,"[9350.62224484225, 1490.28776312596, 2835.6198689521]",Mus musculus,488698341,Rorb-IRES2-Cre-D;Ai14-212873.03.02.01,5,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,488425803,right,0.505522335938458
positive,"[9627.45303048334, 1396.68981242476, 2933.92934457622]",Mus musculus,508566646,Rbp4-Cre_KL100;Ai14-235249.03.02.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,506540143,right,0.50845606635056
positive,"[8800.0, 1120.9631586334, 3089.51018141006]",Mus musculus,485455219,Sst-IRES-Cre;Ai14-202729.04.02.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,484776067,right,0.475664554789859
positive,"[9163.0377682256, 1121.30074408351, 8371.15111381724]",Mus musculus,318808427,Nr5a1-Cre;Ai14-169250.03.02.01,2/3,385,VISp,Nr5a1-Cre,spiny,intact,dendrite-only,,318293733,left,0.336104086394618
positive,"[8930.03433475055, 1128.21746175008, 8254.58934340736]",Mus musculus,479179020,Rorb-IRES2-Cre-D;Ai14-194017.03.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,478593996,left,0.466446368348147
positive,"[9900.0, 1746.96418746364, 8420.28776162369]",Mus musculus,396903166,Scnn1a-Tg3-Cre;Ai14-177301.02.01.01,5,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,385562191,left,0.506367016601258
negative,"[8338.85220722384, 1384.76019800227, 8632.76274549666]",Mus musculus,488496181,Rorb-IRES2-Cre-D;Ai14-212868.06.01.01,5,385,VISp,Rorb-IRES2-Cre,aspiny,NA,,,487607576,left,0.611087742442547
positive,"[8030.67802189519, 770.720754454781, 3770.9350854605]",Mus musculus,489888898,Nr5a1-Cre;Ai14-213389.05.02.01,4,533,VISpm,Nr5a1-Cre,spiny,intact,,,488675912,right,0.457460907225411
positive,"[9481.2328546318, 1951.28467367147, 8483.42418538612]",Mus musculus,539742766,Ntsr1-Cre;Ai14-265069.03.01.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,truncated,,,538862843,left,0.926436565252402
positive,"[8863.24, 1213.74, 2939.22]",Mus musculus,470581375,Sst-IRES-Cre;Ai14-181372.02.01.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,469953410,left,0.715354711597622
positive,"[7958.6081600581, 1013.33886955129, 8246.06268259712]",Mus musculus,475550148,Pvalb-IRES-Cre;Ai14-185362.05.01.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,475196647,left,0.445168065129973
positive,"[9328.41087650452, 1043.02027000586, 2949.86384242511]",Mus musculus,526936091,Ndnf-IRES2-dgCre;Ai14-255262.03.02.01,2/3,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,,,525841130,right,0.187051833335611
positive,"[8470.0, 928.041743034493, 7238.98778991947]",Mus musculus,570081589,Pvalb-IRES-Cre;Ai14-299332.05.01.01,5,533,VISpm,Pvalb-IRES-Cre,aspiny,NA,,,569393655,left,
positive,"[8900.0, 1285.80852653994, 2740.42341937982]",Mus musculus,486146717,Cux2-CreERT2;Ai14-205221.03.01.01,4,385,VISp,Cux2-CreERT2,spiny,intact,dendrite-only,,485955748,right,0.421961318388436
,"[72.0, 263.0, 103.0]",Homo Sapiens,571525618,H17.06.005.12.12.03,3,12141,MTG,,aspiny,NA,full,epilepsy,571364629,left,0.287301390815493
positive,"[6714.63911245817, 1103.59171237813, 7965.04073983467]",Mus musculus,584628220,Scnn1a-Tg3-Cre;Ai14-315863.10.01.01,4,361,SSp-tr,Scnn1a-Tg3-Cre,spiny,intact,,,583091058,left,
positive,"[9885.32987730617, 1833.86351730257, 9038.15254444117]",Mus musculus,323788096,Scnn1a-Tg3-Cre;Ai14-172529.02.01.01,2/3,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,322489575,left,0.437055713536167
positive,"[8618.0, 1369.43242058597, 3174.10337433115]",Mus musculus,321708130,Pvalb-IRES-Cre;Ai14-172101.05.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,320827555,right,0.757310128575636
positive,"[9236.69958653798, 1898.54887042887, 2712.29091551839]",Mus musculus,566563603,Nkx2-1-CreERT2;Ai14 (IVSCC)-294491.02.02.01,6a,385,VISp,Nkx2-1-CreERT2,aspiny,NA,,,565087387,right,
positive,"[8342.51450936423, 1087.85864257669, 3227.03225714962]",Mus musculus,511247944,Pvalb-IRES-Cre;Ai14-238303.06.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,510033153,right,0.501139172427385
,"[79.0, 273.0, 86.0]",Homo Sapiens,562380252,H16.06.013.11.18.01,4,12141,MTG,,aspiny,NA,,epilepsy,561414332,left,
positive,"[9300.0, 1045.41324068738, 8021.86704838908]",Mus musculus,486921382,Htr3a-Cre_NO152;Ai14-209865.02.01.01,4,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,486739808,left,0.501514606382695
positive,"[9276.21078570278, 1571.14020307566, 8891.50288422711]",Mus musculus,508883033,Rbp4-Cre_KL100;Ai14-236407.03.01.01,4,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,506540151,left,0.51399026282131
positive,"[8760.00000000001, 922.513265883991, 7791.12159420528]",Mus musculus,486502127,Rorb-IRES2-Cre-D;Ai14-206927.04.01.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,486247108,left,0.451303965723245
positive,"[8907.0, 1410.06491329656, 2481.16557928523]",Mus musculus,476616076,Rorb-IRES2-Cre-D;Ai14-188712.05.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,476487141,right,0.451597069540006
positive,"[8981.0, 810.976621444942, 3490.36920148915]",Mus musculus,485184849,Pvalb-IRES-Cre;Ai14-202470.03.02.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,full,,484776336,right,0.299181112811059
positive,"[8900.0, 1250.60374492765, 8473.11556801054]",Mus musculus,487447111,Cux2-CreERT2;Ai14-214156.05.01.01,4,385,VISp,Cux2-CreERT2,spiny,truncated,,,487152266,left,0.511283022839914
positive,"[9600.0, 842.033001018646, 7053.98850568043]",Mus musculus,591420537,Htr3a-Cre_NO152;Pvalb-T2A-Dre;Ai66-321768.02.01.01,2/3,894,RSPagl,Htr3a-Cre_NO152|Pvalb-T2A-Dre,aspiny,NA,,,589751909,left,
negative,"[9259.62740902962, 1238.50722556042, 7674.64315311165]",Mus musculus,593646143,Vip-IRES-Cre;Ai14-324783.03.01.01,6a,385,VISp,Vip-IRES-Cre,aspiny,NA,,,592585161,left,
positive,"[8319.5866868726, 1032.58509211529, 8348.07762367453]",Mus musculus,479682071,Nr5a1-Cre;Ai14-196695.06.01.01,4,385,VISp,Nr5a1-Cre,spiny,intact,,,478595230,left,0.384394973128113
positive,"[9628.19250605678, 1284.60238229731, 3412.85125129459]",Mus musculus,579452260,Glt25d2-Cre_NF107;Ai14-309225.04.02.01,5,385,VISp,Glt25d2-Cre_NF107,spiny,truncated,,,578231840,right,
positive,"[8906.73399140304, 545.95292350015, 3524.86557451856]",Mus musculus,475585413,Htr3a-Cre_NO152;Ai14-185347.03.02.01,1,385,VISp,Htr3a-Cre_NO152,aspiny,NA,full,,475544273,right,0.0749212911477359
,"[320.0, 274.0, 102.0]",Homo Sapiens,526714785,H16.03.005.01.04.01,3,12139,TemL,,spiny,intact,,epilepsy,526633593,right,
positive,"[8999.93536479306, 1209.97315004498, 8906.57336008262]",Mus musculus,323452245,Sst-IRES-Cre;Ai14-172534.04.01.01,2/3,385,VISp,Sst-IRES-Cre,spiny,intact,dendrite-only,,320827615,left,0.198924304025774
positive,"[9800.0, 1327.05914962328, 7782.78777087482]",Mus musculus,326737743,Htr3a-Cre_NO152;Ai14-175477.01.01.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,324234521,left,0.59127419247287
positive,"[8134.0, 524.205563356775, 3338.20883268216]",Mus musculus,569270348,Ndnf-IRES2-dgCre;Ai14-298342.05.02.02,1,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,,,567967496,right,
positive,"[8840.00000000001, 1402.97748095616, 8670.38768006545]",Mus musculus,490772223,Rbp4-Cre_KL100;Ai14-215300.04.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,,,490198920,left,0.573126015665266
positive,"[9420.12216647106, 1484.830793167, 3385.41420842077]",Mus musculus,516362762,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-244006.04.02.01,6a,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,full,,515771627,right,0.878713690304303
,"[69.0, 254.0, 96.0]",Homo Sapiens,528638213,H16.06.009.01.02.03.02,5,12141,MTG,,spiny,truncated,,epilepsy,528574320,left,
,"[72.0, 263.0, 103.0]",Homo Sapiens,571520445,H17.06.005.12.12.02,3,12141,MTG,,aspiny,NA,,epilepsy,571364629,left,
,"[325.0, 258.0, 104.0]",Homo Sapiens,508400454,H16.06.004.02.13.01,3,12141,MTG,,spiny,intact,,epilepsy,504921484,right,
positive,"[8853.24985715841, 601.933770186244, 7081.7286627357]",Mus musculus,582778095,Chat-IRES-Cre-neo;Ai14-313183.03.01.01,4,533,VISpm,Chat-IRES-Cre-neo,aspiny,NA,,,581156789,left,
positive,"[9370.67708670455, 1626.47998445913, 2911.48041340807]",Mus musculus,588402092,Tlx3-Cre_PL56;Ai14-318850.05.02.01,5,385,VISp,Tlx3-Cre_PL56,spiny,intact,dendrite-only,,586426475,right,0.703023412790197
positive,"[8120.0, 358.689831887564, 4105.98427634819]",Mus musculus,569492761,Ndnf-IRES2-dgCre;Ai14-298343.05.02.01,1,533,VISpm,Ndnf-IRES2-dgCre,aspiny,NA,,,567967510,right,
positive,"[9060.00000000001, 1958.96758027848, 8845.83905581238]",Mus musculus,575200757,Htr3a-Cre_NO152;Ai14-306202.03.01.01,6a,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,573111201,left,
,"[72.0, 257.0, 90.0]",Homo Sapiens,571624532,H17.06.006.11.08.02,3,12141,MTG,,spiny,intact,full,epilepsy,571458187,left,0.142356042101816
positive,"[8104.3683877874, 706.23998430402, 7904.9644586183]",Mus musculus,516916566,Cux2-CreERT2;Ai14-242953.06.01.01,2/3,385,VISp,Cux2-CreERT2,spiny,intact,,,515761790,left,0.380338898955772
positive,"[8790.23227466551, 1234.57418127472, 8187.55029416292]",Mus musculus,480351780,Rorb-IRES2-Cre-D;Ai14-197851.04.01.01,5,385,VISp,Rorb-IRES2-Cre,spiny,intact,dendrite-only,,480151885,left,0.590516813629868
positive,"[8003.3591059198, 1041.39526708941, 3071.50727458362]",Mus musculus,522408506,Htr3a-Cre_NO152;Ai14-249977.06.01.01,4,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,520637944,left,0.497485837900993
positive,"[9060.07074721171, 1744.42391316637, 2514.31347642946]",Mus musculus,567399060,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.01.03,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,566650243,left,0.608195432106384
positive,"[8788.9501276509, 1203.97336322358, 3754.4979029289]",Mus musculus,586517633,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-315002.04.02.01,6a,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,NA,,,584628033,right,
,"[67.0, 256.0, 110.0]",Homo Sapiens,528016025,H16.06.008.01.21.01,3,12141,MTG,,aspiny,NA,,epilepsy,527747035,left,
positive,"[9480.57290207889, 1134.09374968842, 7694.89064994915]",Mus musculus,547238558,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-271577.03.01.01,5,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,,,546349655,left,
positive,"[9465.97781145433, 2037.01345957886, 9201.48835566584]",Mus musculus,482735425,Sst-IRES-Cre;Ai14-199394.03.01.01,5,409,VISl,Sst-IRES-Cre,aspiny,NA,,,481097246,left,0.564994153023407
positive,"[9065.84030968741, 1255.34539123781, 7765.16045219434]",Mus musculus,508980706,Ntsr1-Cre;Ai14-235627.04.01.01,6a,385,VISp,Ntsr1-Cre_GN220,spiny,intact,dendrite-only,,506540139,left,0.81045946689281
positive,"[9685.94282506119, 1889.91621083412, 8621.38118423648]",Mus musculus,563226105,Esr2-IRES2-Cre;Ai14-291923.03.01.02,5,385,VISp,Esr2-IRES2-Cre,spiny,intact,dendrite-only,,562377271,left,0.729650685837089
positive,"[8732.28749172202, 1283.6164175133, 2912.31072987429]",Mus musculus,485182007,Pvalb-IRES-Cre;Ai14-202470.04.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,484776336,right,0.482696331819779
positive,"[8511.0, 1240.02954240346, 8318.40352036628]",Mus musculus,607124114,Tlx3-Cre_PL56;Ai14-338859.04.01.01,5,385,VISp,Tlx3-Cre_PL56,spiny,intact,dendrite-only,,606162417,left,0.652086158179832
positive,"[9300.0, 2201.80684377513, 2034.25851862688]",Mus musculus,578517952,Htr3a-Cre_NO152;Ai14-308439.02.02.01,5,409,VISl,Htr3a-Cre_NO152,aspiny,NA,,,575905368,right,
positive,"[8941.09845546013, 577.971507068562, 7362.58339795888]",Mus musculus,586071425,Chat-IRES-Cre-neo;Ai14-316042.03.01.01,2/3,533,VISpm,Chat-IRES-Cre-neo,aspiny,NA,full,,584630446,left,0.213476476825465
